method;Replicate number;id_sample;gradient;alti;INat;abundance;stade;state;sexe;mass;referential;canonic;id;rankName;referenceName;familyName;orderName;className;phylumName
barber;4;ANI-22-0081;MSB;2020;0;1;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0092;MSB;2260;0;1;NA;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0092;MSB;2260;0;17;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0103;PEC;1152;1;1;NA;NA;NA;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0114;PEC;1375;0;6;ad;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0114;PEC;1375;0;1;larv;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;9;NA;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;1;larv;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;31;NA;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0202;VER;1200;0;1;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0224;VER;1400P;0;2;NA;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0224;VER;1400P;0;1;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0257;VTN;1130;0;2;ad;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0257;VTN;1130;0;2;ad;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;9;ad;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;1;NA;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0545;ARG;1420;0;1;juv;NA;NA;0.078;taxref;Lumbricidae;183787;Famille;Lumbricidae Claus, 1876;Lumbricidae;Crassiclitellata;Clitellata;Annelida
barber;5;ANI-21-0556;ARG;1620;0;1;juv;NA;unidentified;NA;taxref;Cybaeidae;184357;Famille;Cybaeidae ;Cybaeidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0556;ARG;1620;0;1;juv;NA;unidentified;NA;taxref;Dysderidae;184359;Famille;Dysderidae ;Dysderidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0556;ARG;1620;0;7;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0556;ARG;1620;0;1;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0567;ARG;1790;0;2;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0567;ARG;1790;0;2;juv;NA;unidentified;NA;taxref;Dysderidae;184359;Famille;Dysderidae ;Dysderidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0567;ARG;1790;0;4;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0567;ARG;1790;0;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0578;ARG;2000;0;29;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0578;ARG;2000;0;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0589;ARG;2230;0;2;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0589;ARG;2230;0;96;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0589;ARG;2230;0;3;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0600;ARG;2400;0;16;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0600;ARG;2400;0;4;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0611;BOU;1240;0;2;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0611;BOU;1240;0;1;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0611;BOU;1240;0;1;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0622;BOU;1440;0;1;ad;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0622;BOU;1440;0;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0633;BOU;1620;0;1;ad;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0633;BOU;1620;0;27;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0633;BOU;1620;0;22;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0644;BOU;1830;0;14;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0644;BOU;1830;0;8;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0655;BOU;2000;0;500;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0655;BOU;2000;0;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0666;CAU;1220;0;1;ad;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0666;CAU;1220;0;1;juv;NA;unidentified;NA;taxref;Dysderidae;184359;Famille;Dysderidae ;Dysderidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0666;CAU;1220;0;5;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0666;CAU;1220;0;2;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0677;CAU;1400;0;2;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0699;CAU;1800;0;2;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0699;CAU;1800;0;7;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0699;CAU;1800;0;2;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0710;CAU;2020;0;88;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0721;CAU;2225;0;3;ad;NA;NA;NA;taxref;Tenebrionidae;184714;Famille;Tenebrionidae Latreille, 1802;Tenebrionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0732;CAU;2445;0;5;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0743;CAU;2650;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0743;CAU;2650;0;5;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0743;CAU;2650;0;1;juv;NA;unidentified;NA;taxref;Gnaphosidae;184362;Famille;Gnaphosidae Pocock, 1898;Gnaphosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0743;CAU;2650;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0743;CAU;2650;0;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;17;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;17;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;10;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;4;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;2;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;1;juv;NA;unidentified;NA;taxref;Thomisidae;184390;Famille;Thomisidae Sundevall, 1833;Thomisidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;10;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;4;ad;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;4;ad;NA;NA;NA;taxref;Tenebrionidae;184714;Famille;Tenebrionidae Latreille, 1802;Tenebrionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0787;MOU;2355;0;2;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0787;MOU;2355;0;1;juv;NA;unidentified;NA;taxref;Gnaphosidae;184362;Famille;Gnaphosidae Pocock, 1898;Gnaphosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0798;MOU;2470;0;5;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0798;MOU;2470;0;4;larv;NA;NA;NA;taxref;Tipulidae;184950;Famille;Tipulidae Latreille, 1802;Tipulidae;Diptera;Insecta;Arthropoda
barber;5;ANI-21-0809;MOU;2720;0;2;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0809;MOU;2720;0;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;0;1;juv;NA;unidentified;NA;taxref;Dysderidae;184359;Famille;Dysderidae ;Dysderidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0820;RIS;1900;0;500;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;1;1;ad;NA;female;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;1;7;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;3;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;1;juv;NA;unidentified;NA;taxref;Dysderidae;184359;Famille;Dysderidae ;Dysderidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;96;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;1;larv;NA;NA;NA;taxref;Tipulidae;184950;Famille;Tipulidae Latreille, 1802;Tipulidae;Diptera;Insecta;Arthropoda
barber;5;ANI-21-0842;RIS;2340;0;18;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0842;RIS;2340;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0842;RIS;2340;0;4;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0842;RIS;2340;0;3;larv;NA;NA;NA;taxref;Tipulidae;184950;Famille;Tipulidae Latreille, 1802;Tipulidae;Diptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;3;ad;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;4;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0864;RIS;2770;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0864;RIS;2770;0;1;NA;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0864;RIS;2770;0;1;juv;NA;unidentified;NA;taxref;Lycosidae;184368;Famille;Lycosidae Sundevall, 1833;Lycosidae;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0886;TAN;1420;1;11;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0886;TAN;1420;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0886;TAN;1420;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0897;TAN;1700;0;500;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0897;TAN;1700;1;6;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0897;TAN;1700;1;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0897;TAN;1700;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0908;TAN;1890;0;2;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0908;TAN;1890;0;2;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0919;TAN;2100;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0919;TAN;2100;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0919;TAN;2100;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0952;VCHA;1910;0;45;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0952;VCHA;1910;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;0;38;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;1;5;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;1;2;ad;NA;NA;NA;taxref;Curculionidae;184685;Famille;Curculionidae Latreille, 1802;Curculionidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0974;VCHA;2330;0;15;ad;NA;female;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0985;VCHA;2510;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-21-0985;VCHA;2510;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0985;VCHA;2510;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0005;ARM;1520;0;5;NA;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0005;ARM;1520;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-22-0005;ARM;1520;0;4;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-22-0016;ARM;1750;0;1;NA;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0016;ARM;1750;0;4;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-22-0016;ARM;1750;0;17;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-22-0016;ARM;1750;0;1;NA;NA;NA;NA;taxref;Lumbricidae;183787;Famille;Lumbricidae Claus, 1876;Lumbricidae;Crassiclitellata;Clitellata;Annelida
barber;5;ANI-22-0016;ARM;1750;1;1;ad;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0049;MSB;1370;0;5;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-22-0049;MSB;1370;0;12;NA;NA;NA;NA;taxref;Geotrupidae;184752;Famille;Geotrupidae Latreille, 1802;Geotrupidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0060;MSB;1420;0;23;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-22-0060;MSB;1420;0;1;NA;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0071;MSB;1890;0;20;NA;NA;NA;NA;taxref;Formicidae;185188;Famille;Formicidae Latreille, 1809;Formicidae;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-22-0071;MSB;1890;0;8;NA;NA;NA;NA;taxref;Staphylinidae;184776;Famille;Staphylinidae Latreille, 1802;Staphylinidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0082;MSB;2020;0;1;NA;NA;NA;NA;taxref;Cicadellidae;184992;Famille;Cicadellidae Latreille, 1802;Cicadellidae;Hemiptera;Insecta;Arthropoda
barber;5;ANI-22-0104;PEC;1152;0;3;NA;NA;NA;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
barber;5;ANI-22-0115;PEC;1375;0;2;larv;NA;unidentified;NA;taxref;Carabidae;184615;Famille;Carabidae Latreille, 1802;Carabidae;Coleoptera;Insecta;Arthropoda
