"","method","Replicate number","ANI","yr","nb","gradient","alti","INat","abundance","stade","état","sexe","Mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"1620","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"mâle","0,189","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"1621","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"mâle","0,384","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"1622","barber",4,"ANI","21","0621","BOU","1440",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1623","barber",4,"ANI","21","0621","BOU","1440",0,5,"adulte",NA,"male",NA,"taxref","Coelotes terrestris",1846,"Espèce","Coelotes terrestris (Wider, 1834)","Agelenidae","Araneae","Arachnida","Arthropoda"
"1624","barber",4,"ANI","21","0621","BOU","1440",0,3,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"1625","barber",4,"ANI","21","0621","BOU","1440",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"femelle",NA,"taxref","Monocephalus fuscipes",233675,"Espèce","Monocephalus fuscipes (Blackwall, 1836)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1627","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"femelle","0,072","taxref","Pterostichus burmeisteri",222582,"Espèce","Pterostichus burmeisteri Heer, 1838","Carabidae","Coleoptera","Insecta","Arthropoda"
"1628","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"femelle","0,16","taxref","Pterostichus burmeisteri",222582,"Espèce","Pterostichus burmeisteri Heer, 1838","Carabidae","Coleoptera","Insecta","Arthropoda"
"1629","barber",4,"ANI","21","0621","BOU","1440",0,2,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1630","barber",4,"ANI","21","0621","BOU","1440",0,1,"adulte",NA,"femelle",NA,"taxref","Tenuiphantes tenebricola",233786,"Espèce","Tenuiphantes tenebricola (Wider, 1834)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1631","barber",4,"ANI","21","0632","BOU","1620",0,1,"adulte",NA,"femelle","0,255","taxref","Abax parallelepipedus",222607,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1632","barber",4,"ANI","21","0632","BOU","1620",0,1,"adulte",NA,"femelle","0,532","taxref","Carabus intricatus",8395,"Espèce","Carabus intricatus Linnaeus, 1761","Carabidae","Coleoptera","Insecta","Arthropoda"
"1633","barber",4,"ANI","21","0632","BOU","1620",0,1,"adulte",NA,"mâle","0,391","taxref","Carabus intricatus",8395,"Espèce","Carabus intricatus Linnaeus, 1761","Carabidae","Coleoptera","Insecta","Arthropoda"
"1634","barber",4,"ANI","21","0632","BOU","1620",0,1,"adulte",NA,"mâle","0,395","taxref","Carabus intricatus",8395,"Espèce","Carabus intricatus Linnaeus, 1761","Carabidae","Coleoptera","Insecta","Arthropoda"
"1635","barber",4,"ANI","21","0632","BOU","1620",0,1,"adulte",NA,"mâle","0,412","taxref","Carabus intricatus",8395,"Espèce","Carabus intricatus Linnaeus, 1761","Carabidae","Coleoptera","Insecta","Arthropoda"
"1636","barber",4,"ANI","21","0632","BOU","1620",0,7,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1637","barber",4,"ANI","21","0632","BOU","1620",0,26,"adulte",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"1638","barber",4,"ANI","21","0632","BOU","1620",0,2,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","barber",4,"ANI","21","0643","BOU","1830",0,1,"adulte",NA,"male",NA,"taxref","Centromerus pabulator",233498,"Espèce","Centromerus pabulator (O. Pickard-Cambridge, 1875)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1640","barber",4,"ANI","21","0643","BOU","1830",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1641","barber",4,"ANI","21","0643","BOU","1830",0,1,"adulte",NA,"male",NA,"taxref","Coelotes terrestris",1846,"Espèce","Coelotes terrestris (Wider, 1834)","Agelenidae","Araneae","Arachnida","Arthropoda"
"1642","barber",4,"ANI","21","0643","BOU","1830",0,16,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1643","barber",4,"ANI","21","0643","BOU","1830",0,1,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"1644","barber",4,"ANI","21","0643","BOU","1830",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1645","barber",4,"ANI","21","0654","BOU","2000",0,1,NA,NA,NA,"0,0068","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"1646","barber",4,"ANI","21","0654","BOU","2000",0,1,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"1647","barber",4,"ANI","21","0654","BOU","2000",0,67,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1648","barber",4,"ANI","21","0654","BOU","2000",0,1,"adulte",NA,"male",NA,"taxref","Harpactocrates drassoides",1157,"Espèce","Harpactocrates drassoides (Simon, 1882)","Dysderidae","Araneae","Arachnida","Arthropoda"
"1649","barber",4,"ANI","21","0654","BOU","2000",0,22,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","barber",4,"ANI","21","0654","BOU","2000",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"1651","barber",4,"ANI","21","0654","BOU","2000",0,5,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"1652","barber",4,"ANI","21","0654","BOU","2000",0,3,"adulte",NA,"femelle",NA,"taxref","Pardosa sordidata",304000,"Espèce","Pardosa sordidata (Thorell, 1875)","Lycosidae","Araneae","Arachnida","Arthropoda"
"1653","barber",4,"ANI","21","0654","BOU","2000",0,1,"adulte",NA,"femelle","0,05","taxref","Pterostichus morio",9119,"Espèce","Pterostichus morio (Ziegler in Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1654","barber",4,"ANI","21","0654","BOU","2000",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1655","barber",4,"ANI","21","0665","CAU","1220",0,1,"adulte",NA,"mâle","0,338","taxref","Abax parallelepipedus",222607,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1656","barber",4,"ANI","21","0665","CAU","1220",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1657","barber",4,"ANI","21","0665","CAU","1220",0,29,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1658","barber",4,"ANI","21","0665","CAU","1220",0,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"1659","barber",4,"ANI","21","0665","CAU","1220",0,2,"adulte",NA,"male",NA,"taxref","Tenuiphantes zimmermanni",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1660","barber",4,"ANI","21","0676","CAU","1400",0,3,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"1661","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1662","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,"femelle",NA,"taxref","Monocephalus fuscipes",233675,"Espèce","Monocephalus fuscipes (Blackwall, 1836)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1663","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"1664","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,"male",NA,"taxref","Robertus scoticus",234114,"Espèce","Robertus scoticus Jackson, 1914","Theridiidae","Araneae","Arachnida","Arthropoda"
"1665","barber",4,"ANI","21","0676","CAU","1400",0,3,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1666","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,"male",NA,"taxref","Tenuiphantes zimmermanni",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1667","barber",4,"ANI","21","0676","CAU","1400",0,1,"adulte",NA,"femelle","0,0219","taxref","Tiroloscia pyrenaica",310804,"Espèce","Tiroloscia pyrenaica (Dollfus, 1897)","Philosciidae","Isopoda","Malacostraca","Arthropoda"
"1668","barber",4,"ANI","21","0687","CAU","1630",0,1,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"1669","barber",4,"ANI","21","0687","CAU","1630",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Linyphiidae",184366,"Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"1670","barber",4,"ANI","21","0687","CAU","1630",0,1,"adulte",NA,"femelle","0,159","taxref","Pterostichus madidus",222579,"Espèce","Pterostichus madidus (Fabricius, 1775)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1671","barber",4,"ANI","21","0698","CAU","1800",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","barber",4,"ANI","21","0709","CAU","2020",0,1,NA,NA,NA,"0,0659","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"1673","barber",4,"ANI","21","0709","CAU","2020",0,1,NA,NA,NA,"0,0874","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"1674","barber",4,"ANI","21","0709","CAU","2020",0,12,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1675","barber",4,"ANI","21","0709","CAU","2020",0,4,NA,NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"1676","barber",4,"ANI","21","0720","CAU","2225",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Alopecosa",188992,"Genre","Alopecosa Simon, 1885","Lycosidae","Araneae","Arachnida","Arthropoda"
"1677","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,"mâle","0,04","taxref","Amara equestris",222652,"Espèce","Amara equestris (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1678","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,"femelle","0,016","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1679","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,"mâle","0,005","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1680","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,"mâle","0,008","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1681","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1682","barber",4,"ANI","21","0720","CAU","2225",0,5,NA,NA,NA,NA,"taxref","Dermaptera",184777,"Ordre","Dermaptera De Geer, 1773",NA,"Dermaptera","Insecta","Arthropoda"
"1683","barber",4,"ANI","21","0720","CAU","2225",0,2,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1684","barber",4,"ANI","21","0720","CAU","2225",0,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"1685","barber",4,"ANI","21","0720","CAU","2225",0,1,"adulte",NA,"femelle","0,045","taxref","Pterostichus abaxoides",222563,"Espèce","Pterostichus abaxoides (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1686","barber",4,"ANI","21","0731","CAU","2445",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1687","barber",4,"ANI","21","0731","CAU","2445",0,6,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1688","barber",4,"ANI","21","0731","CAU","2445",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1689","barber",4,"ANI","21","0742","CAU","2650",0,1,NA,NA,NA,"0,0153","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"1690","barber",4,"ANI","21","0742","CAU","2650",0,3,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"1691","barber",4,"ANI","21","0742","CAU","2650",0,13,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1692","barber",4,"ANI","21","0742","CAU","2650",0,1,"adulte",NA,"femelle","0,022","taxref","Pterostichus abaxoides",222563,"Espèce","Pterostichus abaxoides (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1693","barber",4,"ANI","21","0742","CAU","2650",0,1,"adulte",NA,"mâle","0,035","taxref","Pterostichus abaxoides",222563,"Espèce","Pterostichus abaxoides (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1694","barber",4,"ANI","21","0742","CAU","2650",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1695","barber",4,"ANI","21","0742","CAU","2650",0,1,"adulte",NA,"male",NA,"taxref","Xysticus cristatus",1640,"Espèce","Xysticus cristatus (Clerck, 1758)","Thomisidae","Araneae","Arachnida","Arthropoda"
"1696","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,"femelle","0,053","taxref","Amara equestris",222652,"Espèce","Amara equestris (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1697","barber",4,"ANI","21","0753","MOU","1810",0,3,NA,NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"1698","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,"femelle","0,108","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1699","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,"femelle","0,109","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1700","barber",4,"ANI","21","0753","MOU","1810",0,1,"larve",NA,NA,NA,"taxref","Coleoptera",184612,"Ordre","Coleoptera Linnaeus, 1758",NA,"Coleoptera","Insecta","Arthropoda"
"1701","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,"femelle","0,04","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"1702","barber",4,"ANI","21","0753","MOU","1810",0,7,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1703","barber",4,"ANI","21","0753","MOU","1810",0,11,"adulte",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"1704","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"1705","barber",4,"ANI","21","0753","MOU","1810",0,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"1706","barber",4,"ANI","21","0753","MOU","1810",0,3,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"1707","barber",4,"ANI","21","0753","MOU","1810",0,1,"adulte",NA,NA,NA,"taxref","Scarabaeoidea",184746,"Super-Famille","Scarabaeoidea Latreille, 1802",NA,"Coleoptera","Insecta","Arthropoda"
"1708","barber",4,"ANI","21","0753","MOU","1810",0,2,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"1709","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,047","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1710","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,082","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1711","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,083","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1712","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,094","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1713","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,095","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1714","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,096","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"1715","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"femelle","0,709","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"1716","barber",4,"ANI","21","0764","MOU","1940",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1717","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"mâle","0,028","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"1718","barber",4,"ANI","21","0764","MOU","1940",0,4,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"1719","barber",4,"ANI","21","0764","MOU","1940",0,12,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","barber",4,"ANI","21","0764","MOU","1940",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"1721","barber",4,"ANI","21","0764","MOU","1940",0,4,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"1722","barber",4,"ANI","21","0764","MOU","1940",0,1,"adulte",NA,"male",NA,"taxref","Zelotes petrensis",1207,"Espèce","Zelotes petrensis (C.L. Koch, 1839)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"1723","barber",4,"ANI","21","0775","MOU","2160",0,19,"adulte",NA,NA,NA,"taxref","Alticinae",728944,"Sous-Famille","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"1724","barber",4,"ANI","21","0775","MOU","2160",0,1,"adulte",NA,"femelle","0,563","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"1725","barber",4,"ANI","21","0775","MOU","2160",0,1,"adulte",NA,"mâle","0,521","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"1726","barber",4,"ANI","21","0775","MOU","2160",0,2,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"1727","barber",4,"ANI","21","0775","MOU","2160",0,1,"adulte",NA,"femelle","0,044","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"1728","barber",4,"ANI","21","0775","MOU","2160",0,1,"adulte",NA,"femelle","0,07","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
