"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","name","referential","id","rankName","fullName","familyName","orderName","className","phylumName"
"2384","barber",3,"ANI-22-0146","VAL","1860",0,1,NA,NA,NA,NA,"Lepidoptera","gbif",797,"Ordre","Lepidoptera",NA,"Lepidoptera","Insecta","Arthropoda"
"2385","barber",3,"ANI-22-0157","VAL","2050",0,0,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2386","barber",3,"ANI-22-0168","VAL","2250",0,0,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2387","barber",3,"ANI-22-0179","VAL","2450",0,0,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2388","barber",3,"ANI-22-0190","VAL","2715",0,1,NA,NA,NA,NA,"Hemiptera","gbif",809,"Ordre","Hemiptera",NA,"Hemiptera","Insecta","Arthropoda"
"2389","barber",3,"ANI-22-0201","VER","1200",0,1,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"2390","barber",3,"ANI-22-0201","VER","1200",0,1,"mue",NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"2391","barber",3,"ANI-22-0212","VER","1400F",0,1,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2392","barber",3,"ANI-22-0223","VER","1400P",0,0,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2393","barber",3,"ANI-22-0234","VER","1800",0,0,NA,NA,NA,NA,"vide",NA,NA,NA,NA,NA,NA,NA,NA
"2394","barber",3,"ANI-22-0245","VER","2000",0,1,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"2395","barber",3,"ANI-22-0256","VTN","1130",0,7,"ad",NA,"unidentified",NA,"Abax parallelus","gbif",5754817,"Espèce","Abax parallelus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2396","barber",3,"ANI-22-0256","VTN","1130",0,3,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"2397","barber",3,"ANI-22-0256","VTN","1130",0,1,"ad",NA,"male",NA,"Carabus nemoralis","gbif",8056040,"Espèce","Carabus nemoralis O.F.Müller, 1764","Carabidae","Coleoptera","Insecta","Arthropoda"
"2398","barber",3,"ANI-22-0256","VTN","1130",0,3,"larve",NA,NA,NA,"Coleoptera","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"2399","barber",3,"ANI-22-0256","VTN","1130",0,1,NA,NA,NA,NA,"Isopoda","taxref",184472,"Ordre","Isopoda Latreille, 1817",NA,"Isopoda","Malacostraca","Arthropoda"
"2400","barber",3,"ANI-22-0267","VTN","1340",0,1,"ad",NA,NA,NA,"Diplopoda","gbif",361,"Classe","Diplopoda",NA,NA,"Diplopoda","Arthropoda"
"2401","barber",3,"ANI-22-0267","VTN","1340",0,249,"ad",NA,"female",NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2402","barber",3,"ANI-22-0267","VTN","1340",0,1,"larv",NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"2403","barber",3,"ANI-22-0278","VTN","1510",0,1,"larv",NA,"unidentified",NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"2404","barber",3,"ANI-22-0289","VTN","1675",0,1,"ad",NA,NA,NA,"Glomeris","gbif",1021715,"Genre","Glomeris Latreille, 1802","Glomeridae","Glomerida","Diplopoda","Arthropoda"
"2405","barber",3,"ANI-22-0289","VTN","1675",0,1,"ad",NA,NA,NA,"Isopoda","taxref",184472,"Ordre","Isopoda Latreille, 1817",NA,"Isopoda","Malacostraca","Arthropoda"
"2406","barber",3,"ANI-22-0300","VTN","1860",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2407","barber",4,"ANI-21-0544","ARG","1420",0,1,"ad",NA,"male",NA,"Amaurobius fenestralis","taxref",1068,"Espèce","Amaurobius fenestralis (Strøm, 1768)","Amaurobiidae","Araneae","Arachnida","Arthropoda"
"2408","barber",4,"ANI-21-0544","ARG","1420",0,1,"ad",NA,"male",NA,"Cryphoeca silvicola","taxref",1863,"Espèce","Cryphoeca silvicola (C.L. Koch, 1834)","Cybaeidae","Araneae","Arachnida","Arthropoda"
"2409","barber",4,"ANI-21-0544","ARG","1420",0,1,NA,NA,"hermaphrodite",NA,"Gastropoda","taxref",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"2410","barber",4,"ANI-21-0544","ARG","1420",0,2,NA,NA,NA,NA,"Polyphaga","gbif",8517289,"Genre","Polyphaga Brullé, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"2411","barber",4,"ANI-21-0544","ARG","1420",0,2,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2412","barber",4,"ANI-21-0555","ARG","1620",0,1,"juv",NA,"unidentified",NA,"Agelenidae","taxref",184350,"Famille","Agelenidae Koch, 1837","Agelenidae","Araneae","Arachnida","Arthropoda"
"2413","barber",4,"ANI-21-0555","ARG","1620",0,2,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2414","barber",4,"ANI-21-0555","ARG","1620",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"2415","barber",4,"ANI-21-0555","ARG","1620",0,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2416","barber",4,"ANI-21-0555","ARG","1620",0,1,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"2417","barber",4,"ANI-21-0566","ARG","1790",0,1,"juv",NA,"unidentified",NA,"Agelenidae","taxref",184350,"Famille","Agelenidae Koch, 1837","Agelenidae","Araneae","Arachnida","Arthropoda"
"2418","barber",4,"ANI-21-0566","ARG","1790",0,1,"ad",NA,"male",NA,"Centromerus sellarius","taxref",233501,"Espèce","Centromerus sellarius (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2419","barber",4,"ANI-21-0566","ARG","1790",0,4,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2420","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"female",0.007,"Calathus micropterus","taxref",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2421","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"female",0.016,"Calathus micropterus","taxref",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2422","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"male",NA,"Centromerus pabulator","taxref",233498,"Espèce","Centromerus pabulator (O. Pickard-Cambridge, 1875)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2423","barber",4,"ANI-21-0577","ARG","2000",0,2,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2424","barber",4,"ANI-21-0577","ARG","2000",0,17,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2425","barber",4,"ANI-21-0577","ARG","2000",0,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"2426","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,NA,NA,"Hymenoptera","taxref",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"2427","barber",4,"ANI-21-0577","ARG","2000",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"2428","barber",4,"ANI-21-0577","ARG","2000",0,1,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"2429","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"female",0.062,"Pterostichus multipunctatus","taxref",222602,"Espèce","Pterostichus multipunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2430","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"male",NA,"Pterostichus multipunctatus","taxref",222602,"Espèce","Pterostichus multipunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2431","barber",4,"ANI-21-0577","ARG","2000",0,4,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2432","barber",4,"ANI-21-0577","ARG","2000",0,1,"ad",NA,"female",NA,"Tenuiphantes mengei","taxref",233783,"Espèce","Tenuiphantes mengei (Kulczyński, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2433","barber",4,"ANI-21-0577","ARG","2000",0,4,"ad",NA,"male",NA,"Tenuiphantes mengei","taxref",233783,"Espèce","Tenuiphantes mengei (Kulczyński, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2434","barber",4,"ANI-21-0588","ARG","2230",0,1,"ad",NA,"male",NA,"Centromerus incilium","taxref",233496,"Espèce","Centromerus incilium (L. Koch, 1881)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2435","barber",4,"ANI-21-0588","ARG","2230",0,19,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2436","barber",4,"ANI-21-0588","ARG","2230",0,3,NA,NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"2437","barber",4,"ANI-21-0588","ARG","2230",0,3,"juv",NA,"unidentified",NA,"Lycosidae","taxref",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"2438","barber",4,"ANI-21-0588","ARG","2230",0,1,"ad",NA,"male",NA,"Palliduphantes pallidus","taxref",233709,"Espèce","Palliduphantes pallidus (O. Pickard-Cambridge, 1871)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2439","barber",4,"ANI-21-0599","ARG","2400",0,4,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"2440","barber",4,"ANI-21-0599","ARG","2400",0,1,"larv",NA,"unidentified",NA,"Carabidae","taxref",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"2441","barber",4,"ANI-21-0599","ARG","2400",0,5,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2442","barber",4,"ANI-21-0599","ARG","2400",0,1,"larv",NA,NA,NA,"Larve eruciforme","gbif",NA,NA,NA,NA,NA,NA,NA
"2443","barber",4,"ANI-21-0599","ARG","2400",0,9,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"2444","barber",4,"ANI-21-0599","ARG","2400",0,1,"ad",NA,"male",NA,"Pterostichus multipunctatus","taxref",222602,"Espèce","Pterostichus multipunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2445","barber",4,"ANI-21-0599","ARG","2400",0,5,"ad",NA,"female",NA,"Pterostichus multipunctatus","taxref",222602,"Espèce","Pterostichus multipunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2446","barber",4,"ANI-21-0599","ARG","2400",0,1,"ad",NA,NA,NA,"Silphidae","taxref",184775,"Famille","Silphidae Latreille, 1806","Silphidae","Coleoptera","Insecta","Arthropoda"
"2447","barber",4,"ANI-21-0599","ARG","2400",0,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2448","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.234,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2449","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.286,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2450","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.307,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2451","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.327,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2452","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.43,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2453","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.432,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2454","barber",4,"ANI-21-0610","BOU","1240",0,1,NA,NA,NA,0.0066,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"2455","barber",4,"ANI-21-0610","BOU","1240",0,1,NA,NA,NA,0.0208,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"2456","barber",4,"ANI-21-0610","BOU","1240",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2457","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",NA,"Coelotes terrestris","taxref",1846,"Espèce","Coelotes terrestris (Wider, 1834)","Agelenidae","Araneae","Arachnida","Arthropoda"
"2458","barber",4,"ANI-21-0610","BOU","1240",0,4,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2459","barber",4,"ANI-21-0610","BOU","1240",0,2,"ad",NA,NA,NA,"Geotrupidae","taxref",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"2460","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.071,"Molops piceus","gbif",5754640,"Espèce","Molops piceus (Panzer, 1793)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2461","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.067,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2462","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.076,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2463","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.086,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2464","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.132,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2465","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"female",0.138,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2466","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.051,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2467","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.06,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2468","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.077,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2469","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.091,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2470","barber",4,"ANI-21-0610","BOU","1240",0,1,"ad",NA,"male",0.103,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2471","barber",4,"ANI-21-0610","BOU","1240",0,9,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2472","barber",4,"ANI-21-0621","BOU","1440",0,1,"juv",NA,"unidentified",NA,"Amaurobius","gbif",2141566,"Genre","Amaurobius C.L.Koch, 1837","Amaurobiidae","Araneae","Arachnida","Arthropoda"
"2473","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"male",NA,"Amaurobius fenestralis","taxref",1068,"Espèce","Amaurobius fenestralis (Strøm, 1768)","Amaurobiidae","Araneae","Arachnida","Arthropoda"
"2474","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"male",0.189,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"2475","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"male",0.384,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"2476","barber",4,"ANI-21-0621","BOU","1440",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2477","barber",4,"ANI-21-0621","BOU","1440",0,5,"ad",NA,"male",NA,"Coelotes terrestris","taxref",1846,"Espèce","Coelotes terrestris (Wider, 1834)","Agelenidae","Araneae","Arachnida","Arthropoda"
"2478","barber",4,"ANI-21-0621","BOU","1440",0,3,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"2479","barber",4,"ANI-21-0621","BOU","1440",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"2480","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"female",NA,"Monocephalus fuscipes","taxref",233675,"Espèce","Monocephalus fuscipes (Blackwall, 1836)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2481","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"female",0.072,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2482","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"female",0.16,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"2483","barber",4,"ANI-21-0621","BOU","1440",0,2,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2484","barber",4,"ANI-21-0621","BOU","1440",0,1,"ad",NA,"female",NA,"Tenuiphantes tenebricola","taxref",233786,"Espèce","Tenuiphantes tenebricola (Wider, 1834)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2485","barber",4,"ANI-21-0632","BOU","1620",0,1,"ad",NA,"female",0.255,"Abax parallelepipedus","gbif",5754772,"Espèce","Abax parallelepipedus (Piller & Mitterpacher, 1783)","Carabidae","Coleoptera","Insecta","Arthropoda"
"2486","barber",4,"ANI-21-0632","BOU","1620",0,1,"ad",NA,"female",0.532,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2487","barber",4,"ANI-21-0632","BOU","1620",0,1,"ad",NA,"male",0.391,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2488","barber",4,"ANI-21-0632","BOU","1620",0,1,"ad",NA,"male",0.395,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2489","barber",4,"ANI-21-0632","BOU","1620",0,1,"ad",NA,"male",0.412,"Carabus intricatus","gbif",4471016,"Espèce","Carabus intricatus Linnaeus, 1760","Carabidae","Coleoptera","Insecta","Arthropoda"
"2490","barber",4,"ANI-21-0632","BOU","1620",0,7,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2491","barber",4,"ANI-21-0632","BOU","1620",0,26,"ad",NA,NA,NA,"Geotrupidae","taxref",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"2492","barber",4,"ANI-21-0632","BOU","1620",0,2,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"2493","barber",4,"ANI-21-0643","BOU","1830",0,1,"ad",NA,"male",NA,"Centromerus pabulator","taxref",233498,"Espèce","Centromerus pabulator (O. Pickard-Cambridge, 1875)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"2494","barber",4,"ANI-21-0643","BOU","1830",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"2495","barber",4,"ANI-21-0643","BOU","1830",0,1,"ad",NA,"male",NA,"Coelotes terrestris","taxref",1846,"Espèce","Coelotes terrestris (Wider, 1834)","Agelenidae","Araneae","Arachnida","Arthropoda"
"2496","barber",4,"ANI-21-0643","BOU","1830",0,16,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"2497","barber",4,"ANI-21-0643","BOU","1830",0,1,"ad",NA,NA,NA,"Polyphaga","gbif",8517289,"Genre","Polyphaga Brullé, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"2498","barber",4,"ANI-21-0643","BOU","1830",0,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"2499","barber",4,"ANI-21-0654","BOU","2000",0,1,NA,NA,NA,0.0068,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"2500","barber",4,"ANI-21-0654","BOU","2000",0,1,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"2501","barber",4,"ANI-21-0654","BOU","2000",0,67,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
