id_sample;method;Replicate number;id_plot;INat;Valid Name;abundance;stade;state;sexe;mass
ANI-22-0148;barber;5;VAL_1860;VAL-1860-ba5-ortho1;Orthoptera;1;;;;
ANI-22-0148;barber;5;VAL_1860;VAL-1860-ba5-ortho2;Orthoptera;1;;;;
ANI-22-0159;barber;5;VAL_2050;;vide;0;;;;
ANI-22-0170;barber;5;VAL_2250;;vide;0;;;;
ANI-22-0181;barber;5;VAL_2450;;Araneae;9;;;unidentified;
ANI-22-0181;barber;5;VAL_2450;;Carabidae;1;;;unidentified;
ANI-22-0181;barber;5;VAL_2450;;Staphylinidae;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-carabus1;Carabidae;1;;;unidentified;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-carabus2;Carabidae;1;;;unidentified;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-dermaptera2x3;Dermaptera;3;;;female;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-dermapterax4;Dermaptera;4;;;female;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-formicidae1x3;Formicidae;3;ad;;female;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-formicidae2x14;Formicidae;14;ad;;female;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-formicidae3x27;Formicidae;27;ad;;female;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-hemiptera1x9;Hemiptera;9;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-hemiptera2x1;Hemiptera;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-hemiptera3x1;Hemiptera;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-hemiptera4x1;Hemiptera;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-hymenoptera;Hymenoptera;1;ad;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-ortho1x6;Orthoptera;6;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-ortho2x1;Orthoptera;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-ortho3x2;Orthoptera;2;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-ortho4x1;Orthoptera;1;;;;
ANI-22-0181;barber;5;VAL_2450;VAL-2450-Ba5-ortho5x10;Orthoptera;10;;;;
ANI-22-0192;barber;5;VAL_2715;;Hemiptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;;Opiliones;2;;;;
ANI-22-0192;barber;5;VAL_2715;;Staphylinidae;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-cicindele;Cicindelini;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-dermaptera;Dermaptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-formicidaex2;Formicidae;2;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-hemiptera;Hemiptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-hemiptera2x1;Hemiptera;2;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-hemiptera3x2;Hemiptera;2;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-hemiptera4x1;Hemiptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-ortho1;Orthoptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-ortho2;Orthoptera;1;;;;
ANI-22-0192;barber;5;VAL_2715;VAL-2715-Ba5-ortho3;Orthoptera;1;;;;
ANI-22-0203;barber;5;VER_1200;;vide;0;;;;
ANI-22-0214;barber;5;VER_1400F;;vide;1;;;;
ANI-22-0225;barber;5;VER_1400P;;Araneae;11;;;unidentified;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-aran1;Araneae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-carab1;Carabidae;2;;;unidentified;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-charanc2;Curculionidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-cicad1;Cicadellidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-coleo1;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-curcu1;Curculionidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-derma1;Dermaptera;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-diptera1;Diptera;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-formici1;Formicidae;3;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-formici2;Formicidae;47;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-formici3;Formicidae;5;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-formici4;Formicidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-geophil1;Geophilomorpha;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-geotrup;Geotrupidae;4;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-hemi1;Hemiptera;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-hemi2;Hemiptera;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-hemi3;Hemiptera;3;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-hemi4;Hemiptera;6;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-ortho;Orthoptera;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy2;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy3;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy4;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy5;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy6;Staphylinidae;1;;;;
ANI-22-0225;barber;5;VER_1400P;ANI-22-0225-staphy7;Staphylinidae;1;;;;
ANI-22-0236;barber;5;VER_1800;;Araneae;1;;;unidentified;
ANI-22-0236;barber;5;VER_1800;;Araneae;8;;;unidentified;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita1;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita2;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita3;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita4;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita5;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita6;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-apocrita7;Hymenoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-carab1;Carabidae;1;;;unidentified;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-carab2;Carabidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-carab3;Carabidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-charan1;Curculionidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-charan2;Curculionidae;0;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-cicadel1;Cicadellidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-cicadel2;Cicadellidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-cicadel3;Cicadellidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-cicadel4;Cicadellidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-cicadel5;Cicadellidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-diptera1;Diptera;3;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-diptera2;Diptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-droso1;Diptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-formici1;Formicidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-formici2;Formicidae;7;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-formici3;Formicidae;3;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-formici4;Formicidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-geo1;Geotrupidae;4;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-ortho1;Orthoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-ortho2;Orthoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-ortho3;Orthoptera;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy1;Staphylinidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy2;Staphylinidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy3;Staphylinidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy4;Staphylinidae;1;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy5;Staphylinidae;0;;;;
ANI-22-0236;barber;5;VER_1800;ANI-22-0236-staphy6;Staphylinidae;1;;;;
ANI-22-0247;barber;5;VER_2000;;vide;1;;;;
ANI-22-0258;barber;5;VTN_1130;;Abax (Abax) parallelus (Duftschmid, 1812);9;ad;;unidentified;
ANI-22-0258;barber;5;VTN_1130;;Carabus (Archicarabus) nemoralis O.F. MÅller, 1764;1;ad;;female;
ANI-22-0258;barber;5;VTN_1130;;Coleoptera;2;;;;
ANI-22-0258;barber;5;VTN_1130;;Isopoda;2;;;;
ANI-22-0258;barber;5;VTN_1130;;Opiliones;1;;;;
ANI-22-0258;barber;5;VTN_1130;ANI-22-0258-basalys;Hymenoptera;2;;;;
ANI-22-0258;barber;5;VTN_1130;VTN-1130-ba5-aleoch;Aleocharinae;1;ad;;unidentified;
ANI-22-0258;barber;5;VTN_1130;VTN-1130-ba5-formicidae;Formicidae;5;;;;
ANI-22-0258;barber;5;VTN_1130;VTN-1130-ba5-nemobius;Gryllidae;10;;;;
ANI-22-0258;barber;5;VTN_1130;VTN-1130-Ba5-platyg;Platygastridae;1;;;;
ANI-22-0258;barber;5;VTN_1130;VTN-1130-ba5-staph;Staphylinidae;3;;;;
ANI-22-0269;barber;5;VTN_1340;;Formicidae;304;ad;;female;
ANI-22-0269;barber;5;VTN_1340;ANI-22-0269-litho1;Lithobius Leach, 1814;1;;;;
ANI-22-0280;barber;5;VTN_1510;;Isopoda;1;ad;;;
ANI-22-0280;barber;5;VTN_1510;;Opiliones;2;ad;;;
ANI-22-0280;barber;5;VTN_1510;ANI-22-0280-heteo1;Heteroptera;1;ad;;;
ANI-22-0291;barber;5;VTN_1675;;Araneae;2;ad;;unidentified;
ANI-22-0291;barber;5;VTN_1675;;Diplopoda;2;ad;;;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-litho1;Lithobius Leach, 1814;1;ad;;;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-litho2;Lithobius Leach, 1814;1;adulte;;;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-ptero1;Pterostichus;9;ad;;unidentified;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-ptero2;Pterostichus;1;ad;;;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-staph1;Staphylininae;1;ad;;;
ANI-22-0291;barber;5;VTN_1675;ANI-22-0291-staph2;Omalium;1;adulte;;;
ANI-22-0302;barber;5;VTN_1860;;Araneae;2;;;unidentified;
ANI-22-0302;barber;5;VTN_1860;;Cicadellidae;1;;;;
ANI-22-0302;barber;5;VTN_1860;;Glomeris Latreille 1803;1;;;;
ANI-22-0302;barber;5;VTN_1860;;Isopoda;1;;;;
ANI-22-0302;barber;5;VTN_1860;ANI-22-0302-litho1;Lithobius Leach, 1814;1;;;;
ANI-21-0546;barber;6;ARG_1420;;Chilopoda;1;;;;0.0156
ANI-21-0546;barber;6;ARG_1420;;Collembola;1;;;;
ANI-21-0546;barber;6;ARG_1420;;Dysderidae;1;juv;;unidentified;
ANI-21-0546;barber;6;ARG_1420;;Staphylinidae;6;ad;;;
ANI-21-0546;barber;6;ARG_1420;;Tenuiphantes tenebricola (Wider, 1834);1;ad;;female;
ANI-21-0557;barber;6;ARG_1620;;Calathus (Neocalathus) micropterus (Duftschmid, 1812);2;ad;;female;0.013
ANI-21-0557;barber;6;ARG_1620;;Chilopoda;1;;;;0.005
ANI-21-0557;barber;6;ARG_1620;;Cicadellidae;1;;;;
ANI-21-0557;barber;6;ARG_1620;;Dysderidae;2;juv;;unidentified;
ANI-21-0557;barber;6;ARG_1620;;Gastropoda;3;;;hermaphrodite;
ANI-21-0557;barber;6;ARG_1620;;Harpactocrates drassoides (Simon, 1882);1;ad;;male;
ANI-21-0557;barber;6;ARG_1620;;Harpactocrates drassoides (Simon, 1882);2;ad;;female;
ANI-21-0568;barber;6;ARG_1790;;Cicadellidae;2;;;;
ANI-21-0568;barber;6;ARG_1790;;Coelotes terrestris (Wider, 1834);2;ad;;female;
ANI-21-0568;barber;6;ARG_1790;;Coelotes terrestris (Wider, 1834);2;ad;;male;
ANI-21-0568;barber;6;ARG_1790;;Dysderidae;2;juv;;unidentified;
ANI-21-0568;barber;6;ARG_1790;;Formicidae;15;ad;;female;
ANI-21-0568;barber;6;ARG_1790;;Gastropoda;1;;;hermaphrodite;
ANI-21-0568;barber;6;ARG_1790;;Larve Çruciforme;1;larv;;;
ANI-21-0568;barber;6;ARG_1790;;Orthoptera;3;;;;
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.033
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.048
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.053
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.058
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.089
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.099
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.041
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.043
ANI-21-0568;barber;6;ARG_1790;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.051
ANI-21-0568;barber;6;ARG_1790;;Staphylinidae;1;ad;;;
ANI-21-0568;barber;6;ARG_1790;;Tachypodoiulus niger (Leach 1814);1;;;female;0.1661
ANI-21-0579;barber;6;ARG_2000;;Centromerus pabulator (O. P.-Cambridge, 1875);1;ad;;male;
ANI-21-0579;barber;6;ARG_2000;;Cicadellidae;2;;;;
ANI-21-0579;barber;6;ARG_2000;;Formicidae;6;ad;;female;
ANI-21-0579;barber;6;ARG_2000;;Heteroptera;1;;;;
ANI-21-0579;barber;6;ARG_2000;;Hymenoptera;1;ad;;;
ANI-21-0579;barber;6;ARG_2000;;Polyphaga;1;ad;;;
ANI-21-0590;barber;6;ARG_2230;;Araneae;19;;;unidentified;
ANI-21-0590;barber;6;ARG_2230;;Formicidae;1;ad;;female;
ANI-21-0590;barber;6;ARG_2230;;Orthoptera;5;;;;
ANI-21-0601;barber;6;ARG_2400;;Formicidae;63;ad;;female;
ANI-21-0601;barber;6;ARG_2400;;Heteroptera;2;;;;
ANI-21-0601;barber;6;ARG_2400;;Hymenoptera;1;ad;;;
ANI-21-0601;barber;6;ARG_2400;;Orthoptera;6;;;;
ANI-21-0601;barber;6;ARG_2400;;Platyderus (Platyderus) depressus (Audinet-Serville, 1821);1;ad;;female;
ANI-21-0601;barber;6;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);5;ad;;male;
ANI-21-0601;barber;6;ARG_2400;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);9;ad;;female;
ANI-21-0612;barber;6;BOU_1240;;Abax (Abax) parallelepipedus (Piller & Mitterpacher, 1783);1;ad;;male;0.325
ANI-21-0612;barber;6;BOU_1240;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.449
ANI-21-0612;barber;6;BOU_1240;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.457
ANI-21-0612;barber;6;BOU_1240;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.498
ANI-21-0612;barber;6;BOU_1240;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.399
ANI-21-0612;barber;6;BOU_1240;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.435
ANI-21-0612;barber;6;BOU_1240;;Chilopoda;1;;;;0.0184
ANI-21-0612;barber;6;BOU_1240;;Collembola;1;;;;
ANI-21-0612;barber;6;BOU_1240;;Formicidae;1;ad;;female;
ANI-21-0612;barber;6;BOU_1240;;Glomeris Latreille 1803;1;ad;;male;0.0131
ANI-21-0612;barber;6;BOU_1240;;Gnaphosidae;1;juv;;unidentified;
ANI-21-0612;barber;6;BOU_1240;;Molops piceus (Panzer, 1793);1;ad;;male;0.05
ANI-21-0612;barber;6;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;female;0.092
ANI-21-0612;barber;6;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;female;0.094
ANI-21-0612;barber;6;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;male;0.077
ANI-21-0612;barber;6;BOU_1240;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;male;0.099
ANI-21-0612;barber;6;BOU_1240;;Robertus lividus (Blackwall, 1836);1;ad;;male;
ANI-21-0612;barber;6;BOU_1240;;Staphylinidae;2;ad;;;
ANI-21-0623;barber;6;BOU_1440;;Caracladus leberti (Roewer, 1942);1;ad;;female;
ANI-21-0623;barber;6;BOU_1440;;Cicadellidae;5;;;;
ANI-21-0623;barber;6;BOU_1440;;Coelotes terrestris (Wider, 1834);1;ad;;female;
ANI-21-0623;barber;6;BOU_1440;;Collembola;1;;;;
ANI-21-0623;barber;6;BOU_1440;;Curculionidae;8;ad;;;
ANI-21-0623;barber;6;BOU_1440;;Diptera;2;larv;;;
ANI-21-0623;barber;6;BOU_1440;;Dysderidae;1;juv;;unidentified;
ANI-21-0623;barber;6;BOU_1440;;Larves campodÇiformes;1;larv;;;
ANI-21-0623;barber;6;BOU_1440;;Polyphaga;1;ad;;;
ANI-21-0623;barber;6;BOU_1440;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;female;0.136
ANI-21-0623;barber;6;BOU_1440;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;male;0.068
ANI-21-0623;barber;6;BOU_1440;;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;ad;;male;0.108
ANI-21-0623;barber;6;BOU_1440;;Staphylinidae;4;ad;;;
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.393
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.438
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.504
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;female;0.526
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.246
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.292
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.341
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.351
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.361
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.395
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.426
ANI-21-0634;barber;6;BOU_1620;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;0.481
ANI-21-0634;barber;6;BOU_1620;;Cicadellidae;1;;;;
ANI-21-0634;barber;6;BOU_1620;;Formicidae;2;ad;;female;
ANI-21-0634;barber;6;BOU_1620;;Geotrupidae;22;ad;;;
ANI-21-0645;barber;6;BOU_1830;;Formicidae;1;ad;;female;
ANI-21-0645;barber;6;BOU_1830;;Larves campodÇiformes;2;larv;;;
ANI-21-0645;barber;6;BOU_1830;;Polyphaga;4;ad;;;
ANI-21-0645;barber;6;BOU_1830;;Staphylinidae;4;;;;
ANI-21-0656;barber;6;BOU_2000;;Cicadellidae;2;;;;
ANI-21-0656;barber;6;BOU_2000;;Formicidae;18;ad;;female;
ANI-21-0656;barber;6;BOU_2000;;Heteroptera;1;;;;
ANI-21-0656;barber;6;BOU_2000;;Orthoptera;1;;;;
ANI-21-0667;barber;6;CAU_1220;;Centromerus sellarius (Simon, 1884);2;ad;;male;
ANI-21-0667;barber;6;CAU_1220;;Curculionidae;1;ad;;;
ANI-21-0667;barber;6;CAU_1220;;Formicidae;12;ad;;female;
ANI-21-0667;barber;6;CAU_1220;;Hymenoptera;1;ad;;;
ANI-21-0678;barber;6;CAU_1400;;Centromerus sellarius (Simon, 1884);3;ad;;male;
ANI-21-0678;barber;6;CAU_1400;;Collembola;1;;;;
ANI-21-0678;barber;6;CAU_1400;;Linyphiidae Blackwall, 1859;1;juv;;unidentified;
ANI-21-0678;barber;6;CAU_1400;;Microneta viaria (Blackwall, 1841);1;ad;;male;
ANI-21-0678;barber;6;CAU_1400;;Monocephalus castaneipes (Simon, 1884);1;ad;;male;
ANI-21-0678;barber;6;CAU_1400;;Monocephalus fuscipes (Blackwall, 1836);1;ad;;female;
ANI-21-0678;barber;6;CAU_1400;;Polyphaga;1;ad;;;
ANI-21-0678;barber;6;CAU_1400;;Staphylinidae;2;ad;;;
ANI-21-0678;barber;6;CAU_1400;;Trichoniscidae;1;;;;0.0026
ANI-21-0689;barber;6;CAU_1630;;Formicidae;64;ad;;female;
ANI-21-0689;barber;6;CAU_1630;;Hymenoptera;1;ad;;;
ANI-21-0689;barber;6;CAU_1630;;Pterostichus (Pyreneorites) infimus (Chaudoir, 1868);1;ad;;female;0.005
ANI-21-0689;barber;6;CAU_1630;;Scarabaeoidea;1;ad;;;
ANI-21-0689;barber;6;CAU_1630;;Staphylinidae;4;ad;;;
ANI-21-0689;barber;6;CAU_1630;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;female;
ANI-21-0689;barber;6;CAU_1630;;Tenuiphantes mengei (Kulczynski, 1887);2;ad;;male;
ANI-21-0700;barber;6;CAU_1800;;Formicidae;1;ad;;female;
ANI-21-0700;barber;6;CAU_1800;;Haplodrassus concertor (Simon, 1878);1;ad;;female;
ANI-21-0700;barber;6;CAU_1800;;Tenuiphantes zimmermanni (Bertkau, 1890);1;ad;;male;
ANI-21-0711;barber;6;CAU_2020;;Alopecosa Simon, 1885;1;juv;;unidentified;
ANI-21-0711;barber;6;CAU_2020;;Formicidae;153;ad;;female;
ANI-21-0711;barber;6;CAU_2020;;Gastropoda;1;;;hermaphrodite;
ANI-21-0711;barber;6;CAU_2020;;Insecta;5;ad;;;
ANI-21-0722;barber;6;CAU_2225;;Calathus (Neocalathus) melanocephalus (Linnaeus, 1758);1;ad;;female;0.011
ANI-21-0722;barber;6;CAU_2225;;Collembola;1;;;;
ANI-21-0722;barber;6;CAU_2225;;Dermaptera;2;;;;
ANI-21-0722;barber;6;CAU_2225;;Formicidae;2;ad;;female;
ANI-21-0722;barber;6;CAU_2225;;Haplodrassus concertor (Simon, 1878);1;ad;;female;
ANI-21-0722;barber;6;CAU_2225;;Orthoptera;16;;;;
ANI-21-0722;barber;6;CAU_2225;;Staphylinidae;2;ad;;;
ANI-21-0722;barber;6;CAU_2225;;Zelotes aeneus (Simon, 1878);1;ad;;female;
ANI-21-0733;barber;6;CAU_2445;;Curculionidae;1;ad;;;
ANI-21-0733;barber;6;CAU_2445;;Dermaptera;2;;;;
ANI-21-0733;barber;6;CAU_2445;;Formicidae;7;ad;;female;
ANI-21-0744;barber;6;CAU_2650;;Alticinae;1;ad;;unidentified;
ANI-21-0744;barber;6;CAU_2650;;Chilopoda;1;;;;0.0223
ANI-21-0744;barber;6;CAU_2650;;Curculionidae;1;ad;;;
ANI-21-0744;barber;6;CAU_2650;;Formicidae;2;ad;;female;
ANI-21-0744;barber;6;CAU_2650;;Pterostichus (Haptoderus) abaxoides (Dejean, 1828);1;ad;;female;0.037
ANI-21-0744;barber;6;CAU_2650;;Pterostichus (Haptoderus) abaxoides (Dejean, 1828);1;ad;;male;0.017
ANI-21-0744;barber;6;CAU_2650;;Pterostichus (Haptoderus) abaxoides (Dejean, 1828);1;ad;;male;0.024
ANI-21-0755;barber;6;MOU_1810;;Amaurobius scopolii Thorell, 1871;1;ad;;male;
ANI-21-0755;barber;6;MOU_1810;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.067
ANI-21-0755;barber;6;MOU_1810;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.079
ANI-21-0755;barber;6;MOU_1810;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.088
ANI-21-0755;barber;6;MOU_1810;;Calathus (Calathus) fuscipes (Goeze, 1777);1;ad;;female;0.124
ANI-21-0755;barber;6;MOU_1810;;Chrysomeloidea;2;ad;;;
ANI-21-0755;barber;6;MOU_1810;;Cicadellidae;1;;;;
ANI-21-0755;barber;6;MOU_1810;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;female;0.04
ANI-21-0755;barber;6;MOU_1810;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;male;0.025
ANI-21-0755;barber;6;MOU_1810;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;male;0.028
ANI-21-0755;barber;6;MOU_1810;;Cymindis (Cymindis) abeillei Jeannel, 1942;1;ad;;male;0.03
ANI-21-0755;barber;6;MOU_1810;;Formicidae;17;ad;;female;
ANI-21-0755;barber;6;MOU_1810;;Geotrupidae;10;ad;;;
ANI-21-0755;barber;6;MOU_1810;;Heteroptera;1;;;;
ANI-21-0755;barber;6;MOU_1810;;Larves campodÇiformes;1;larv;;;
ANI-21-0755;barber;6;MOU_1810;;Orthoptera;3;;;;
ANI-21-0755;barber;6;MOU_1810;;Poecilus (Macropoecilus) sericeus Fischer von Waldheim, 1824;1;ad;;male;0.069
ANI-21-0755;barber;6;MOU_1810;;Polyphaga;1;ad;;;
