"idsite","site","idplot","codeplot","sample_label","type","code_anasol","value","unite","date"
7,"Pécloz",74,"PEC_1375","M17_108","SOL","MO_2mm",30.2966101694915,"","2017-08-29"
7,"Pécloz",74,"PEC_1375","M17_108","SOL","MO_5.6mm",29.1666666666667,"","2017-08-29"
7,"Pécloz",74,"PEC_1375","M17_108","SOL","Nitrogen_prct _ 2mm",0.824945867061614,"ratio","2017-08-29"
7,"Pécloz",74,"PEC_1375","M17_108","SOL","pH - H2O 1:4 _ 2mm",6.77,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","Carbon_prct _ 2mm",17.4121170043945,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA Leucine aminopeptidase (LAP) ",131.68,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",626.03,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA Phosphatase (PHOS)",6550.61,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA α-Glucosidase (AG)",121.64,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA β-D-cellubiosidase (CB) ",546.23,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA β-Glucosidase (BG)",1953.42,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","EEA β-Xylosidase (XYL) ",309.62,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","MO_2mm",25.5186721991701,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","MO_5.6mm",39.7058823529411,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","Nitrogen_prct _ 2mm",0.648866951465606,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_109","LIT","pH - H2O 1:4 _ 2mm",5.05,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","Carbon_prct _ 2mm",26.9646434783935,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA Leucine aminopeptidase (LAP) ",142.58,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",844.69,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA Phosphatase (PHOS)",6422.09,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA α-Glucosidase (AG)",154.75,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA β-D-cellubiosidase (CB) ",390.77,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA β-Glucosidase (BG)",1795.11,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","EEA β-Xylosidase (XYL) ",270.71,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","MO_2mm",46.7091295116773,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","MO_5.6mm",58.4766584766585,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","Nitrogen_prct _ 2mm",0.941220521926879,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_110","LIT","pH - H2O 1:4 _ 2mm",4.89,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","Carbon_prct _ 2mm",11.3299884796142,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA Leucine aminopeptidase (LAP) ",155.06,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",470.66,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA Phosphatase (PHOS)",4025.58,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA α-Glucosidase (AG)",69.1,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA β-D-cellubiosidase (CB) ",327.07,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA β-Glucosidase (BG)",1246.64,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","EEA β-Xylosidase (XYL) ",266.6,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","MO_2mm",22.6141078838174,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","MO_5.6mm",28.2798833819243,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","Nitrogen_prct _ 2mm",0.581249475479125,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_111","LIT","pH - H2O 1:4 _ 2mm",5.26,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","Carbon_prct _ 2mm",4.16932106018066,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA Leucine aminopeptidase (LAP) ",87.03,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",77.61,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA Phosphatase (PHOS)",1491.95,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA α-Glucosidase (AG)",34.86,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA β-D-cellubiosidase (CB) ",81.73,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA β-Glucosidase (BG)",297.81,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","EEA β-Xylosidase (XYL) ",129.1,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","MO_2mm",8.75763747454181,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","MO_5.6mm",8.62944162436548,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","Nitrogen_prct _ 2mm",0.337370842695236,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_112","SOL","pH - H2O 1:4 _ 2mm",4.97,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","Carbon_prct _ 2mm",7.28231525421142,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA Leucine aminopeptidase (LAP) ",69.21,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",313.83,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA Phosphatase (PHOS)",3549.38,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA α-Glucosidase (AG)",50.7,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA β-D-cellubiosidase (CB) ",139.29,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA β-Glucosidase (BG)",643.33,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","EEA β-Xylosidase (XYL) ",192.66,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","MO_2mm",14.4329896907216,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","MO_5.6mm",13.8248847926268,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","Nitrogen_prct _ 2mm",0.387443214654922,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_113","SOL","pH - H2O 1:4 _ 2mm",4.45,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","Carbon_prct _ 2mm",5.07713222503662,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA Leucine aminopeptidase (LAP) ",112.62,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",212.81,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA Phosphatase (PHOS)",2502.94,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA α-Glucosidase (AG)",43.97,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA β-D-cellubiosidase (CB) ",113.91,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA β-Glucosidase (BG)",417.71,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","EEA β-Xylosidase (XYL) ",156.48,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","MO_2mm",11.3168724279836,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","MO_5.6mm",10.8695652173914,"","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","Nitrogen_prct _ 2mm",0.399235785007477,"ratio","2017-08-29"
7,"Pécloz",75,"PEC_1578","M17_114","SOL","pH - H2O 1:4 _ 2mm",4.98,"","2017-08-29"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","Carbon_prct _ 2mm",7.06002283096313,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA Leucine aminopeptidase (LAP) ",188.51,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1656.54,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA Phosphatase (PHOS)",6215.85,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA α-Glucosidase (AG)",225.84,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA β-D-cellubiosidase (CB) ",479.18,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA β-Glucosidase (BG)",2465.11,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","EEA β-Xylosidase (XYL) ",356.32,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","MO_2mm",13.8775510204082,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","Nitrogen_prct _ 2mm",0.378337621688843,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_109","LIT","pH - H2O 1:4 _ 2mm",5.76,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","Carbon_prct _ 2mm",7.64496660232543,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA Leucine aminopeptidase (LAP) ",220.44,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1048.76,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA Phosphatase (PHOS)",6719.2,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA α-Glucosidase (AG)",109.29,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA β-D-cellubiosidase (CB) ",680.46,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA β-Glucosidase (BG)",3069.55,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","EEA β-Xylosidase (XYL) ",506.72,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","MO_2mm",11.4754098360656,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","Nitrogen_prct _ 2mm",0.386253029108047,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_110","LIT","pH - H2O 1:4 _ 2mm",5.97,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","Carbon_prct _ 2mm",6.34612369537353,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA Leucine aminopeptidase (LAP) ",154.28,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1970.3,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA Phosphatase (PHOS)",5059.98,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA α-Glucosidase (AG)",4.76,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA β-D-cellubiosidase (CB) ",102.4,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA β-Glucosidase (BG)",627.63,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","EEA β-Xylosidase (XYL) ",197.08,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","MO_2mm",14.7540983606557,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","Nitrogen_prct _ 2mm",0.296143114566803,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_111","LIT","pH - H2O 1:4 _ 2mm",5.99,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","Carbon_prct _ 2mm",2.44472670555114,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA Leucine aminopeptidase (LAP) ",130.27,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",988.93,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA Phosphatase (PHOS)",2898.58,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA α-Glucosidase (AG)",9.7,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA β-D-cellubiosidase (CB) ",131.43,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA β-Glucosidase (BG)",785.13,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","EEA β-Xylosidase (XYL) ",157.85,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","MO_2mm",6.92464358452138,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","Nitrogen_prct _ 2mm",0.147827103734016,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_112","SOL","pH - H2O 1:4 _ 2mm",5.92,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","Carbon_prct _ 2mm",5.68046617507934,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA Leucine aminopeptidase (LAP) ",127.3,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",416.58,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA Phosphatase (PHOS)",2511.79,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA α-Glucosidase (AG)",29.14,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA β-D-cellubiosidase (CB) ",270.2,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA β-Glucosidase (BG)",1485.99,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","EEA β-Xylosidase (XYL) ",220.3,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","MO_2mm",7.99180327868854,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","Nitrogen_prct _ 2mm",0.305244892835617,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_113","SOL","pH - H2O 1:4 _ 2mm",5.92,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","Carbon_prct _ 2mm",7.45878791809082,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA Leucine aminopeptidase (LAP) ",162.01,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",864.7,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA Phosphatase (PHOS)",3021.05,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA α-Glucosidase (AG)",0,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA β-D-cellubiosidase (CB) ",42.67,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA β-Glucosidase (BG)",528.95,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","EEA β-Xylosidase (XYL) ",54.88,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","MO_2mm",6.86868686868687,"","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","Nitrogen_prct _ 2mm",0.258506149053574,"ratio","2016-09-15"
9,"Ristolas",19,"RIS_1900","M16_114","SOL","pH - H2O 1:4 _ 2mm",6.13,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","Carbon_prct _ 2mm",9.01881313323974,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA Leucine aminopeptidase (LAP) ",156.16,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",21.52,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA Phosphatase (PHOS)",1091.38,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA α-Glucosidase (AG)",0,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA β-D-cellubiosidase (CB) ",198.98,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA β-Glucosidase (BG)",1642.6,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","EEA β-Xylosidase (XYL) ",170.4,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","MO_2mm",8.92494929006088,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","Nitrogen_prct _ 2mm",0.715297043323516,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_115","LIT","pH - H2O 1:4 _ 2mm",5.59,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","Carbon_prct _ 2mm",7.42284440994262,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA Leucine aminopeptidase (LAP) ",205.5,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",69.64,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA Phosphatase (PHOS)",1554.41,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA α-Glucosidase (AG)",4.16,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA β-D-cellubiosidase (CB) ",256.23,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA β-Glucosidase (BG)",1732.51,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","EEA β-Xylosidase (XYL) ",231.16,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","MO_2mm",8.77551020408163,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","Nitrogen_prct _ 2mm",0.573567032814025,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_116","LIT","pH - H2O 1:4 _ 2mm",5.79,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","Carbon_prct _ 2mm",7.86035299301147,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA Leucine aminopeptidase (LAP) ",488.07,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",423.94,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA Phosphatase (PHOS)",3468.81,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA α-Glucosidase (AG)",79.73,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA β-D-cellubiosidase (CB) ",433.34,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA β-Glucosidase (BG)",2441.78,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","EEA β-Xylosidase (XYL) ",484.05,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","MO_2mm",9.67078189300409,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","Nitrogen_prct _ 2mm",0.614353656768798,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_117","LIT","pH - H2O 1:4 _ 2mm",6.01,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","Carbon_prct _ 2mm",3.54273796081542,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA Leucine aminopeptidase (LAP) ",432.71,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",260.97,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA Phosphatase (PHOS)",2897.01,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA α-Glucosidase (AG)",45.79,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA β-D-cellubiosidase (CB) ",283.23,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA β-Glucosidase (BG)",1912.26,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","EEA β-Xylosidase (XYL) ",369.41,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","MO_2mm",6.74846625766875,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","Nitrogen_prct _ 2mm",0.309021353721619,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_118","SOL","pH - H2O 1:4 _ 2mm",5.6,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","Carbon_prct _ 2mm",6.7787127494812,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA Leucine aminopeptidase (LAP) ",346.05,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",820.92,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA Phosphatase (PHOS)",3720.62,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA α-Glucosidase (AG)",123.14,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA β-D-cellubiosidase (CB) ",806.85,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA β-Glucosidase (BG)",3141.03,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","EEA β-Xylosidase (XYL) ",683.3,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","MO_2mm",5.46558704453441,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","Nitrogen_prct _ 2mm",0.524823725223541,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_119","SOL","pH - H2O 1:4 _ 2mm",6.22,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","Carbon_prct _ 2mm",3.86506056785583,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA Leucine aminopeptidase (LAP) ",343.31,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",445.91,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA Phosphatase (PHOS)",2510.34,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA α-Glucosidase (AG)",95.42,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA β-D-cellubiosidase (CB) ",508.43,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA β-Glucosidase (BG)",2307.92,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","EEA β-Xylosidase (XYL) ",445.66,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","MO_2mm",6.88259109311741,"","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","Nitrogen_prct _ 2mm",0.33946219086647,"ratio","2016-09-15"
9,"Ristolas",20,"RIS_2195","M16_120","SOL","pH - H2O 1:4 _ 2mm",6.09,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","Carbon_prct _ 2mm",9.28809928894042,"ratio","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA Leucine aminopeptidase (LAP) ",406.74,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",470.3,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA Phosphatase (PHOS)",5655.61,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA α-Glucosidase (AG)",47.41,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA β-D-cellubiosidase (CB) ",601.34,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA β-Glucosidase (BG)",2553.75,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","EEA β-Xylosidase (XYL) ",551.32,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","MO_2mm",11.6326530612245,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","MO_5.6mm",10.8585858585858,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","Nitrogen_prct _ 2mm",0.710626661777496,"ratio","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_121","LIT","pH - H2O 1:4 _ 2mm",5.93,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","Carbon_prct _ 2mm",9.9206838607788,"ratio","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA Leucine aminopeptidase (LAP) ",576.82,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1505.34,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA Phosphatase (PHOS)",8336.77,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA α-Glucosidase (AG)",32.14,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA β-D-cellubiosidase (CB) ",642.4,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA β-Glucosidase (BG)",2460.19,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","EEA β-Xylosidase (XYL) ",612.86,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","MO_2mm",14.5530145530145,"","2016-09-15"
9,"Ristolas",21,"RIS_2340","M16_122","LIT","Nitrogen_prct _ 2mm",0.773703396320343,"ratio","2016-09-15"
